id,nhogar,miembro,p1_1_mes,p1_1_annio,p2,cohorte,edad_retro,annio_retro,zona,p2_1,p2_1_esp,p2_2,p2_3,p2_3_esp,p3_1,p3_2,p3_3,p3_4,p3_5,p3_6,p3_7,p4_1,p4_2,p4_3,p4_4,p4_5,p4_6,p5_1,p5_2,p5_rama,p5_ocupacion,p5_6,p5_7,p5_8,p5_9,p5_10,p6_1,p6_2a_dis,p6_2a,p6_2b_dis,p6_2b,p6_2c_dis,p6_2c,p6_2d_dis,p6_2d,p6_2e_dis,p6_2e,p6_3,p7_1,p7_1a,p7_2,p7_2b,p7_3_dis,p7_3,p7_4_dis,p7_4,p7_5_dis,p7_5,p7_6_dis,p7_6,p7_7_dis,p7_7,p8_1,p9_1_dis,p9_1,p9_2_dis,p9_2,p9_3_dis,p9_3,p10_1,p10_1a,p10_9,p11_1,p11_2,p11_3,p12_1a_dis,p12_1a,p12_1b_dis,p12_1b,p12_1c_dis,p12_1c,p12_1d_dis,p12_1d,p12_1e_dis,p12_1e,p12_1f_dis,p12_1f,p12_3_dis,p12_4,p13_0,p13_1,p13_1_esp,p13_2,p13_3,p13_4,p13_5,p13_6,p13_rama,p13_ocupacion,p13_9,p14_0,p14_1,p14_1_esp,p14_2,p14_3,p14_4,p14_5,p14_6,p14_rama,p14_ocupacion,p14_9,p15_1,p15_2,p16
182,1,1,9,1949,2,1,29,1978,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,30,1979,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,31,1980,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,32,1981,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,33,1982,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,34,1983,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,35,1984,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,36,1985,1,1,,1,2,Lomas de Zamora,1,0,1,1,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,37,1986,1,1,,1,1,,1,1,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,38,1987,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,39,1988,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,40,1989,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,41,1990,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,42,1991,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,43,1992,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,44,1993,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,45,1994,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,46,1995,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,47,1996,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,48,1997,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,49,1998,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,50,1999,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,51,2000,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,52,2001,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,53,2002,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,54,2003,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,55,2004,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,56,2005,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,57,2006,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,58,2007,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,2,2,2,0,2,0,2,0,2,0,2,0,3,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,59,2008,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,60,2009,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,61,2010,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,62,2011,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,63,2012,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,64,2013,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,65,2014,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,1,6400,20333,1,4,4,1,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,66,2015,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,67,2016,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,68,2017,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,69,2018,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
182,1,1,9,1949,2,1,70,2019,1,1,,1,1,,1,0,1,2,1,1,4,1,0,1,4,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,2,0,2,0,1,2,1996,2,2010,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,26,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,Santa Fe,1916,2,1,0,1,9402,10313,4,0,1,,1916,3,1,0,2,0,0,0,2,1,1
183,1,1,3,1952,1,1,0,1952,1,1,,1,1,,1,0,4,2,1,1,4,1,0,0,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,1,1953,1,1,,1,1,,1,0,4,2,1,1,4,1,0,0,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,2,1954,1,1,,1,1,,1,0,4,2,1,1,4,1,0,0,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,3,1955,1,1,,1,1,,1,0,4,2,1,1,4,1,0,0,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,4,1956,1,1,,1,1,,1,0,4,2,1,1,4,1,0,0,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,5,1957,1,1,,1,1,,1,0,4,2,1,1,4,1,0,0,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,6,1958,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,7,1959,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,8,1960,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,9,1961,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,10,1962,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,2,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,11,1963,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,2,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
183,1,1,3,1952,1,1,12,1964,1,1,,1,1,,1,0,4,2,1,1,4,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,2,2,2012,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,2,2,0,1,20,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,4,España,1925,2,1,0,1,9409,56313,4,0,4,España,1922,2,2,3,2,0,0,0,2,0,1
